state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,unemployment,poverty_log,less_than_high_school_log,high_school_diploma_log,college/associate_degree_log,unemployment_log,RUCC_reduced,region_reduced
AL,Crenshaw County,South,8,21.684,38.53,25.139,5.9,3.0445224377234235,3.0765746613980918,3.6514371586380663,3.2244204251235513,1.7749523509116738,4-9,South
AL,Cullman County,South,4,17.844,35.126,32.062,5.0,2.7080502011022096,2.8816673172660185,3.558941596999544,3.467671528267482,1.6094379124341003,4-9,South
AL,Dale County,South,4,14.165,33.07,36.696,5.8,3.0445224377234235,2.65077413328248,3.4986265269937014,3.6026677572948707,1.7578579175523736,4-9,South
AL,Dallas County,South,4,20.982,36.455999999999996,28.778000000000002,9.2,3.555348061489413,3.043664927309294,3.5961060539615812,3.359611206341226,2.2192034840549946,4-9,South
AL,DeKalb County,South,6,27.363000000000003,34.273,26.998,6.1,3.0445224377234235,3.3091917358661314,3.5343578721776607,3.2957627891866355,1.8082887711792655,4-9,South
AL,Elmore County,South,2,13.172,35.443000000000005,29.146,4.8,2.6390573296152584,2.578093364514118,3.5679257722671287,3.372317682111505,1.5686159179138452,2-3,South
AL,Escambia County,South,6,19.544,43.431999999999995,25.398000000000003,6.7,3.1354942159291497,2.9726683339554394,3.77119649660315,3.2346704307668417,1.9021075263969205,4-9,South
AL,Etowah County,South,3,17.549,32.546,33.413000000000004,5.9,2.8903717578961645,2.8649969682314698,3.4826544732384224,3.50894504581248,1.7749523509116738,2-3,South
AL,Fayette County,South,6,20.769000000000002,39.039,26.046,6.7,2.9957322735539913,3.0334614903639983,3.66456114646273,3.2598642055455116,1.9021075263969205,4-9,South
AL,Franklin County,South,6,24.331,36.688,26.590999999999998,5.9,2.9957322735539913,3.191751257471543,3.6024497261155486,3.280572812671115,1.7749523509116738,4-9,South
AL,Geneva County,South,3,22.313000000000002,35.959,30.066,5.8,3.0445224377234235,3.1051694682523663,3.5823794005404443,3.4033949652056426,1.7578579175523736,2-3,South
AL,Greene County,South,8,23.051,40.972,26.002,10.0,3.5263605246161616,3.1377091524495406,3.712888906574288,3.258173458139977,2.302585092994046,4-9,South
AL,Hale County,South,3,18.604,42.79,24.576999999999998,7.7,3.1780538303479458,2.9233766113618507,3.7563044304287256,3.2018110462416085,2.0412203288596382,2-3,South
AL,Henry County,South,3,19.303,36.143,28.41,6.5,2.9444389791664403,2.9602605242457383,3.5874832922335655,3.3467411958660964,1.8718021769015913,2-3,South
AL,Houston County,South,3,15.095999999999998,32.128,31.758000000000003,5.8,2.9444389791664403,2.714429808066249,3.469727924069264,3.458144662103906,1.7578579175523736,2-3,South
AL,Jackson County,South,6,20.515,41.138000000000005,25.768,6.3,2.8903717578961645,3.0211563258941494,3.7169322685559716,3.2491334120288977,1.840549633397487,4-9,South
AL,Jefferson County,South,1,11.005,26.476999999999997,31.078000000000003,5.7,2.7080502011022096,2.398349714978425,3.2762764315993054,3.4365001733645424,1.7404661748405046,1,South
AL,Lamar County,South,8,22.585,35.367,28.986,5.6,2.9444389791664403,3.1172859691065673,3.5657791819781,3.3668129548003245,1.7227665977411035,4-9,South
AL,Lauderdale County,South,3,15.137,34.601,28.581999999999997,6.4,2.7080502011022096,2.7171420777804283,3.5438825833801357,3.352777149059603,1.8562979903656263,2-3,South
AL,Lawrence County,South,3,22.456999999999997,39.869,27.366,6.9,2.8332133440562166,3.111602369596404,3.6855990795637936,3.3093013669576186,1.9315214116032138,2-3,South
AL,Lee County,South,3,11.288,24.539,29.761999999999997,5.2,2.8903717578961645,2.423740214550513,3.200263688656219,3.3932324120078583,1.6486586255873816,2-3,South
AL,Limestone County,South,2,16.843,31.983,27.913,5.3,2.5649493574615367,2.823935140216249,3.465204511636448,3.3290925301271996,1.667706820558076,2-3,South
AL,Lowndes County,South,2,25.191999999999997,37.669000000000004,24.857,10.6,3.4657359027997265,3.2265264837987235,3.6288374750282557,3.2131394030162643,2.3608540011180215,2-3,South
AL,Macon County,South,6,19.534000000000002,31.206999999999997,29.217,7.6,3.4011973816621555,2.9721565370252856,3.4406424286250847,3.374750731647172,2.028148247292285,4-9,South
AL,Madison County,South,2,9.185,20.9,29.241999999999997,5.1,2.6390573296152584,2.217571718667089,3.039749158970765,3.3756060319952463,1.62924053973028,2-3,South
AL,Marengo County,South,7,16.142,40.244,28.825,7.2,3.258096538021482,2.7814245709021805,3.6949609244298043,3.3612430661551227,1.9740810260220096,4-9,South
AL,Marion County,South,7,20.109,34.975,32.45,6.6,2.9444389791664403,3.00116747604393,3.554633520551545,3.479700443150099,1.8870696490323797,4-9,South
AL,Marshall County,South,4,21.395,31.894000000000002,30.144000000000002,5.3,3.0445224377234235,3.0631572498687802,3.4624179043257803,3.405985898393953,1.667706820558076,4-9,South
AL,Mobile County,South,2,14.222999999999999,32.556,30.709,6.6,2.9957322735539913,2.654860372588091,3.482961683464795,3.4245557712393904,1.8870696490323797,2-3,South
AL,Monroe County,South,7,17.968,45.075,24.561999999999998,9.1,3.258096538021482,2.8885923979960872,3.808327769089381,3.2012005331881923,2.2082744135228043,4-9,South
AL,Montgomery County,South,2,14.487,25.389,28.664,5.7,2.9444389791664403,2.6732516955595145,3.2343160093560788,3.3556419800026527,1.7404661748405046,2-3,South
AL,Morgan County,South,3,17.509,30.070999999999998,30.991,5.5,2.772588722239781,2.8627150344441796,3.4035612521840926,3.433696839752742,1.7047480922384253,2-3,South
AL,Perry County,South,8,23.616,39.522,22.37,10.3,3.555348061489413,3.161924448418062,3.676857478886611,3.107720775502038,2.33214389523559,4-9,South
AL,Pickens County,South,3,18.901,39.925,30.055,6.9,3.258096538021482,2.9392148307188193,3.687002694101076,3.4030290364911253,1.9315214116032138,2-3,South
AL,Pike County,South,6,20.043,32.679,23.29,6.5,3.218875824868201,2.99787996561145,3.486732669768418,3.1480240838962494,1.8718021769015913,4-9,South
AL,Randolph County,South,6,22.739,36.4,25.482,5.6,3.0910424533583165,3.1240815119816543,3.594568774642695,3.237972320559189,1.7227665977411035,4-9,South
AL,Russell County,South,2,17.439,31.166,34.381,5.6,2.9444389791664403,2.8587090773873234,3.4393277570234226,3.5375040862099953,1.7227665977411035,2-3,South
AL,St. Clair County,South,1,16.517,36.126,31.254,5.2,2.4849066497880004,2.8043901535389533,3.5870128277103657,3.4421473679911094,1.6486586255873816,1,South
AL,Shelby County,South,1,8.426,21.046999999999997,29.104,4.3,2.079441541679836,2.131322163556825,3.046758032157035,3.3708756217757663,1.4586150226995167,1,South
AL,Sumter County,South,8,20.017,41.592,20.271,7.7,3.4657359027997265,2.996581912508569,3.727907841081415,3.0091912932381475,2.0412203288596382,4-9,South
AL,Talladega County,South,4,20.188,35.674,31.046999999999997,6.6,2.8903717578961645,3.005088368478016,3.5744221321361116,3.4355021853541454,1.8870696490323797,4-9,South
AL,Tallapoosa County,South,6,20.36,35.285,27.039,5.6,2.9957322735539913,3.013572191682322,3.5634579444527934,3.2972802682423823,1.7227665977411035,4-9,South
AL,Tuscaloosa County,South,3,11.857999999999999,30.339000000000002,28.433000000000003,5.7,2.8903717578961645,2.473002745285176,3.4124340135881432,3.3475504424313796,1.7404661748405046,2-3,South
AL,Walker County,South,1,21.445,36.609,31.403000000000002,7.5,3.0445224377234235,3.065491517968844,3.6002941118178122,3.4469034297516927,2.0149030205422647,1,South
AL,Washington County,South,8,20.262,45.8,24.314,8.6,2.8903717578961645,3.0087472106314856,3.824284091120139,3.1910523161336024,2.151762203259462,4-9,South
AL,Wilcox County,South,9,20.145,44.913000000000004,23.639,11.359999999999992,3.4657359027997265,3.0029561186433105,3.8047272851358094,3.162897890458744,2.430098413293005,4-9,South
AL,Winston County,South,6,23.996,34.341,28.575,7.1,2.8332133440562166,3.1778871497908465,3.536339975604449,3.3525322096808745,1.9600947840472698,4-9,South
AK,Aleutians East Borough,West,9,15.639000000000001,42.043,30.373,2.7,2.7080502011022096,2.749767794454079,3.7386929040716472,3.413554055871527,0.9932517730102834,4-9,West
AK,Aleutians West Census Area,West,9,12.520999999999999,40.308,31.471,3.3,2.079441541679836,2.5274072346868106,3.696549960418156,3.449066486866344,1.1939224684724346,4-9,West
AK,Anchorage Borough,West,2,6.715,23.955,35.032,5.6,1.9459101490553128,1.904343829975201,3.1761770703350853,3.556261929499097,1.7227665977411035,2-3,West
AK,Bethel Census Area,West,7,19.099,45.407,24.076999999999998,11.359999999999992,3.258096538021482,2.9496359776610177,3.81566627818404,3.1812570279616916,2.430098413293005,4-9,West
AK,Bristol Bay Borough,West,9,7.396,34.823,38.675,7.0,2.3978952727983707,2.0009393135248783,3.5502780880095246,3.6551933964591297,1.9459101490553132,4-9,West
AK,Denali Borough,West,8,3.792,23.353,34.330999999999996,9.1,1.791759469228055,1.3328935843927754,3.1507254555194897,3.5360487360870128,2.2082744135228043,4-9,West
AK,Dillingham Census Area,West,9,13.208,36.863,32.365,9.7,2.9957322735539913,2.580822706617827,3.6072083379693782,3.4770775919974737,2.272125885509337,4-9,West
AK,Fairbanks North Star Borough,West,3,5.608,22.193,38.827,5.9,2.19722457733622,1.7241941497322888,3.099776923840592,3.659115880908249,1.7749523509116738,2-3,West
AK,Haines Borough,West,9,4.548,25.663,29.345,10.3,2.302585092994046,1.5146875758882896,3.2450502658376634,3.379122174010298,2.33214389523559,4-9,West
AK,Hoonah-Angoon Census Area,West,9,9.436,33.882,32.426,11.359999999999992,2.9444389791664403,2.2445321615454286,3.5228838999187544,3.4789605701278776,2.430098413293005,4-9,West
AK,Juneau Borough,West,5,4.375,21.195,34.996,4.5,1.9459101490553128,1.4759065198095778,3.0537653048046005,3.555233769244018,1.5040773967762742,4-9,West
AK,Kenai Peninsula Borough,West,7,7.269,32.189,36.861,8.6,2.4849066497880004,1.9836187305024984,3.471624779279866,3.607154081553544,2.151762203259462,4-9,West
AK,Ketchikan Gateway Borough,West,7,7.966,31.746,36.519,6.6,2.19722457733622,2.0751824847594524,3.4577667331500495,3.597832673095569,1.8870696490323797,4-9,West
AK,Kodiak Island Borough,West,7,9.335,27.273000000000003,38.542,5.2,1.9459101490553128,2.233770776993686,3.3058972018078308,3.651748555775729,1.6486586255873816,4-9,West
AK,Kusilvak Census Area,West,9,21.574,52.213,21.415,11.359999999999992,3.6375861597263857,3.0714888859532374,3.9553315060283394,3.0640916110673344,2.430098413293005,4-9,West
AK,Lake and Peninsula Borough,West,9,13.652999999999999,42.515,31.377,11.359999999999992,3.0445224377234235,2.6139592777026146,3.749856954837756,3.4460751404402408,2.430098413293005,4-9,West
AK,Matanuska-Susitna Borough,West,2,7.598,31.838,39.977,8.3,2.302585092994046,2.027885054765434,3.4606605449329444,3.6883042887380393,2.1162555148025524,2-3,West
AK,Nome Census Area,West,7,15.075999999999999,43.082,27.932,11.359999999999992,3.1780538303479458,2.713104075404889,3.763105276465908,3.329772984983789,2.430098413293005,4-9,West
AK,North Slope Borough,West,7,11.633,37.844,36.341,6.8,2.4849066497880004,2.453845886834629,3.6334724468421977,3.5929465804760414,1.916922612182061,4-9,West
AK,Northwest Arctic Borough,West,7,20.881,44.953,23.404,11.359999999999992,3.332204510175204,3.0388396545879246,3.8056174995136964,3.1529069479259895,2.430098413293005,4-9,West
AK,Petersburg Borough,West,9,7.612,33.711999999999996,33.664,9.1,2.079441541679836,2.029725949433903,3.517853857061833,3.516429017115245,2.2082744135228043,4-9,West
AK,Prince of Wales-Hyder Census Area,West,9,9.48,39.121,35.607,11.359999999999992,2.8903717578961645,2.2491843162669305,3.666659407212093,3.572542247742478,2.430098413293005,4-9,West
AK,Sitka Borough,West,7,7.354,25.683000000000003,34.609,4.7,2.079441541679836,1.9952443828790802,3.2458292944284586,3.5441137638464157,1.547562508716013,4-9,West
AK,Skagway Municipality,West,9,3.47,24.906999999999996,37.918,11.3,1.3862943611198906,1.244154593958768,3.2151488884605666,3.6354259333798464,2.424802725718295,4-9,West
AK,Southeast Fairbanks Census Area,West,9,9.255,33.415,38.131,10.8,2.4849066497880004,2.225163946025461,3.5090049009630335,3.6410275995942873,2.379546134130174,4-9,West
AK,Valdez-Cordova Census Area,West,9,7.215,27.326,35.371,8.6,2.19722457733622,1.9761621922258341,3.3078386299162963,3.565892275365085,2.151762203259462,4-9,West
AK,Wrangell Borough,West,9,11.885,34.295,33.56,7.6,2.4849066497880004,2.475277100812157,3.534999570951285,3.5133348815990053,2.028148247292285,4-9,West
AK,Yakutat Borough,West,9,5.542999999999999,40.798,33.925,8.6,2.8332133440562166,1.7125358704376674,3.7086330606007727,3.5241522057209327,2.151762203259462,4-9,West
AK,Yukon-Koyukuk Census Area,West,9,17.114,39.931999999999995,30.698,11.359999999999992,3.1354942159291497,2.8398968419958632,3.6871780074741785,3.4241975058912164,2.430098413293005,4-9,West
AZ,Apache County,West,6,21.758000000000003,33.493,33.69,11.359999999999992,3.49650756146648,3.079981505998891,3.511336461772956,3.5172010574184616,2.430098413293005,4-9,West
AZ,Cochise County,West,3,13.409,23.215999999999998,40.211999999999996,6.2,3.0445224377234235,2.595926123297505,3.1448416961418317,3.6941654585431736,1.824549292051046,2-3,West
AZ,Coconino County,West,3,11.085,21.603,33.103,6.0,2.8903717578961645,2.4055928430682747,3.0728321939348393,3.499623912717052,1.791759469228055,2-3,West
AZ,Gila County,West,4,15.73,28.677,37.856,7.2,2.9957322735539913,2.7555697170701863,3.356095407749735,3.633789487795976,1.9740810260220096,4-9,West
AZ,Graham County,West,7,14.581,32.931999999999995,39.163000000000004,6.7,3.1354942159291497,2.679719311334148,3.4944448294361794,3.6677324235124806,1.9021075263969205,4-9,West
AZ,Greenlee County,West,7,12.145,36.798,38.86,7.6,2.4849066497880004,2.496917562454136,3.605443495871902,3.659965443949294,2.028148247292285,4-9,West
AZ,La Paz County,West,6,24.842,36.443000000000005,28.278000000000002,6.0,3.218875824868201,3.212535769122002,3.5957493961161293,3.342084117169649,1.791759469228055,4-9,West
AZ,Maricopa County,West,1,13.052,22.943,33.037,4.6,2.7080502011022096,2.568941378731074,3.133012879088025,3.4976281454988185,1.5260563034950492,1,West
AZ,Mohave County,West,3,16.146,35.989000000000004,35.986999999999995,6.6,2.8903717578961645,2.7816723409728237,3.5832133362089444,3.583157762128681,1.8870696490323797,2-3,West
AZ,Navajo County,West,4,18.494,30.345,36.669000000000004,8.2,3.332204510175204,2.917446355155447,3.4126317592878186,3.6019317114632354,2.1041341542702074,4-9,West
AZ,Pima County,West,2,12.252,22.594,34.353,5.0,2.8903717578961645,2.505689188970529,3.117684384304737,3.5366893510993123,1.6094379124341003,2-3,West
AZ,Pinal County,West,1,15.083,29.201999999999998,37.243,5.5,2.7080502011022096,2.7135682817861153,3.374237200079372,3.617464007703407,1.7047480922384253,1,West
AZ,Santa Cruz County,West,4,25.206999999999997,26.162,26.138,10.0,3.0445224377234235,3.2271217337220515,3.264307976266035,3.2633901941748444,2.302585092994046,4-9,West
AZ,Yavapai County,West,3,9.831,25.798000000000002,38.83,4.9,2.5649493574615367,2.2855406583847873,3.2502969695429442,3.659193143743576,1.589235205116581,2-3,West
AZ,Yuma County,West,3,28.28,25.564,31.77,11.359999999999992,2.9444389791664403,3.342154841028372,3.2411851117880355,3.4585224482814247,2.430098413293005,2-3,West
AR,Arkansas County,South,6,17.480999999999998,40.588,27.500999999999998,3.4,2.8903717578961645,2.861114576829047,3.7034724564168364,3.3142223676477482,1.2237754316221157,4-9,South
AR,Ashley County,South,7,16.105,39.736,30.570999999999998,6.2,2.8903717578961645,2.779129782783162,3.6822575778050495,3.4200518471766865,1.824549292051046,4-9,South
AR,Baxter County,South,7,12.782,34.353,35.126,4.3,2.5649493574615367,2.54803793122809,3.5366893510993123,3.558941596999544,1.4586150226995167,4-9,South
AR,Benton County,South,2,12.765999999999998,30.489,26.021,2.9,2.19722457733622,2.5467853868338652,3.417365962823739,3.2589039043212735,1.0647107369924282,2-3,South
AR,Boone County,South,7,15.020999999999999,34.562,35.449,3.7,2.7080502011022096,2.7094492220159174,3.5427548126318,3.5680950438355516,1.308332819650179,4-9,South
AR,Bradley County,South,7,20.127,41.453,24.189,5.2,3.1780538303479458,3.002062197248861,3.7245602553193184,3.1858979843709947,1.6486586255873816,4-9,South
AR,Calhoun County,South,9,16.766,49.622,21.598000000000003,4.6,2.8332133440562166,2.8193530262156656,3.9044342837794703,3.0726007178105683,1.5260563034950492,4-9,South
AR,Carroll County,South,6,16.187,34.931999999999995,31.189,3.5,2.8332133440562166,2.7842084509518235,3.5534033145514865,3.4400654685475374,1.252762968495368,4-9,South
AR,Chicot County,South,7,19.928,42.028999999999996,24.909000000000002,6.5,3.4011973816621555,2.9921257779598793,3.738359856204833,3.2152291839480034,1.8718021769015913,4-9,South
AR,Clark County,South,7,13.469000000000001,30.865,30.949,4.4,3.0910424533583165,2.600390748616678,3.4296228558458592,3.432340688430914,1.4816045409242156,4-9,South
AR,Clay County,South,7,20.884,42.416000000000004,25.351,5.6,2.9444389791664403,3.038983315548306,3.74752564954667,3.2328181769909063,1.7227665977411035,4-9,South
AR,Cleburne County,South,6,16.683,38.191,29.743000000000002,5.9,2.772588722239781,2.8143902368735367,3.6425998857597555,3.392593810187988,1.7749523509116738,4-9,South
AR,Cleveland County,South,3,13.872,43.906000000000006,26.476,4.5,2.772588722239781,2.629872420038186,3.782050985001731,3.2762386622566764,1.5040773967762742,2-3,South
AR,Columbia County,South,7,14.834000000000001,39.235,24.016,5.7,3.1780538303479458,2.6969218433143665,3.6695692055794367,3.178720274891106,1.7404661748405046,4-9,South
AR,Conway County,South,6,15.032,42.298,25.750999999999998,5.7,2.9444389791664403,2.7101812621111643,3.744739803610558,3.248473461307144,1.7404661748405046,4-9,South
AR,Craighead County,South,3,12.049000000000001,34.232,28.326999999999998,3.2,2.772588722239781,2.4889816689411397,3.5331608791145155,3.3438154134240197,1.1631508098056809,2-3,South
AR,Crawford County,South,2,14.720999999999998,39.973,31.756999999999998,3.9,2.8332133440562166,2.689275045775876,3.688204226198869,3.4581131734791684,1.3609765531356006,2-3,South
AR,Crittenden County,South,1,18.227999999999998,35.578,28.803,4.5,3.258096538021482,2.902958873401636,3.5717274693030783,3.3604795483835965,1.5040773967762742,1,South
AR,Cross County,South,6,19.349,43.996,21.906999999999996,4.4,2.9444389791664403,2.962640738553792,3.78409872069487,3.0868062204533624,1.4816045409242156,4-9,South
AR,Dallas County,South,6,16.559,48.898,21.855999999999998,5.0,3.0445224377234235,2.8069297606603474,3.889736495848906,3.0844754833883794,1.6094379124341003,4-9,South
AR,Desha County,South,6,23.87,39.688,23.258000000000003,5.4,3.2958368660043287,3.1726224403507386,3.6810488749987478,3.1466491588708516,1.6863989535702288,4-9,South
AR,Drew County,South,6,18.35,36.916,24.89,5.8,2.9444389791664403,2.9096295745005794,3.60864506140333,3.2144661163795005,1.7578579175523736,4-9,South
AR,Faulkner County,South,2,8.927,30.651,31.308000000000003,3.8,2.772588722239781,2.189080392197225,3.4226652882773965,3.4438736559425918,1.33500106673234,2-3,South
AR,Franklin County,South,6,18.852,40.827,27.307,4.0,2.8903717578961645,2.9366190090614843,3.70934362724629,3.307143079579833,1.3862943611198906,4-9,South
AR,Fulton County,South,9,16.085,40.678000000000004,32.203,4.3,3.1354942159291497,2.7778871606909896,3.7056874057633036,3.4720596159123853,1.4586150226995167,4-9,South
AR,Garland County,South,3,11.640999999999998,31.331,36.405,4.3,2.8903717578961645,2.4545333492661037,3.4446080227439024,3.5947061278466745,1.4586150226995167,2-3,South
AR,Grant County,South,2,9.979,41.605,28.58,3.6,2.4849066497880004,2.3004828849021752,3.7282203523523934,3.3527071725017215,1.2809338454620642,2-3,South
AR,Greene County,South,4,14.747,42.98,25.83,4.3,2.7080502011022096,2.6910396722688037,3.7607348912143643,3.251536607107749,1.4586150226995167,4-9,South
AR,Hempstead County,South,6,21.34,37.983000000000004,28.061,3.8,3.0445224377234235,3.060583245873607,3.637138691206226,3.334380711958045,1.33500106673234,4-9,South
AR,Hot Spring County,South,6,14.126,41.619,30.773000000000003,3.9,2.7080502011022096,2.6480170709867306,3.7285567937666984,3.4266376821439333,1.3609765531356006,4-9,South
AR,Howard County,South,6,20.6,33.797,29.858,3.3,2.9444389791664403,3.0252910757955354,3.5203720411533523,3.3964528106313985,1.1939224684724346,4-9,South
AR,Independence County,South,7,15.512,37.537,29.331999999999997,4.9,2.772588722239781,2.741613917940351,3.6253271132074163,3.378679070231553,1.589235205116581,4-9,South
AR,Izard County,South,9,16.06,40.728,30.833000000000002,5.6,2.9957322735539913,2.7763317085186157,3.706915816600035,3.4285855449810216,1.7227665977411035,4-9,South
AR,Jackson County,South,6,23.39,42.067,25.898000000000003,6.2,3.1780538303479458,3.1523085805960878,3.7392635853378784,3.2541657456466484,1.824549292051046,4-9,South
AR,Jefferson County,South,3,15.724,38.442,28.845,5.6,3.1354942159291497,2.755188207559614,3.6491506118849397,3.3619366677088527,1.7227665977411035,2-3,South
AR,Johnson County,South,7,20.991,43.097,19.971,4.7,2.8903717578961645,3.0440937744318695,3.7634533891186766,2.994281221286676,1.547562508716013,4-9,South
AR,Lafayette County,South,8,19.767,42.747,23.808000000000003,5.9,3.2958368660043287,2.9840138805997927,3.7552990174817613,3.1700216586506813,1.7749523509116738,4-9,South
AR,Lawrence County,South,6,18.264,41.152,27.173000000000002,4.3,2.9957322735539913,2.9049319092274946,3.7172725286151542,3.3022238332427594,1.4586150226995167,4-9,South
AR,Lee County,South,7,30.725,38.55,22.568,4.7,3.58351893845611,3.4250766554520986,3.6519561000093383,3.1165329736996954,1.547562508716013,4-9,South
AR,Lincoln County,South,3,20.947,50.243,21.006999999999998,4.8,3.332204510175204,3.041995438023629,3.9168712337529668,3.044855715513543,1.5686159179138452,2-3,South
AR,Little River County,South,3,14.001,40.578,35.702,4.6,2.8903717578961645,2.639128755635788,3.703226047820858,3.5752067096253604,1.5260563034950492,2-3,South
AR,Logan County,South,6,17.208,43.913000000000004,25.866999999999997,4.6,2.8903717578961645,2.8453743919654286,3.7822104038066553,3.25296802503597,1.5260563034950492,4-9,South
AR,Lonoke County,South,2,11.913,33.866,34.716,3.3,2.4849066497880004,2.477630240817224,3.522411561243149,3.5472006757819985,1.1939224684724346,2-3,South
AR,Madison County,South,2,19.64,47.11600000000001,21.913,3.2,2.8903717578961645,2.97756830292632,3.852612646096538,3.0870800680132664,1.1631508098056809,2-3,South
AR,Marion County,South,9,14.013,39.431,31.241,4.0,3.0445224377234235,2.6399854701880807,3.67455230896789,3.441731334702446,1.3862943611198906,4-9,South
AR,Miller County,South,3,14.47,39.221,31.811999999999998,4.2,3.0910424533583165,2.6720775406433925,3.669212317638461,3.4598435770948885,1.4350845252893227,2-3,South
AR,Mississippi County,South,4,19.594,36.826,30.943,6.7,3.218875824868201,2.9752233969224506,3.6062041174450283,3.4321468023060904,1.9021075263969205,4-9,South
AR,Monroe County,South,7,21.822,41.7,27.425,4.8,3.2958368660043287,3.082918635232907,3.730501128804756,3.311455006161294,1.5686159179138452,4-9,South
AR,Montgomery County,South,8,20.219,35.428000000000004,31.840999999999998,5.2,3.0910424533583165,3.006622756385164,3.5675024679473366,3.4607547675181674,1.6486586255873816,4-9,South
AR,Nevada County,South,7,16.869,45.022,23.051,3.7,2.9957322735539913,2.825477617978174,3.8071512591919716,3.1377091524495406,1.308332819650179,4-9,South
AR,Newton County,South,9,19.583,40.675,24.910999999999998,3.9,2.9957322735539913,2.974661842934699,3.7056136531051016,3.2153094729885923,1.3609765531356006,4-9,South
AR,Ouachita County,South,7,13.828,42.614,26.941,5.0,3.218875824868201,2.626695522059378,3.7521828377831747,3.2936492898181755,1.6094379124341003,4-9,South
AR,Perry County,South,2,17.766,43.034,28.573,4.7,2.8332133440562166,2.877286518347509,3.7619905009312595,3.352462215980279,1.547562508716013,2-3,South
AR,Phillips County,South,6,23.614,31.443,33.278,5.8,3.4657359027997265,3.161839756484918,3.44817638285615,3.5048965179933154,1.7578579175523736,4-9,South
AR,Pike County,South,9,18.552,35.569,31.031999999999996,4.3,2.8903717578961645,2.9205775999532304,3.571474471986311,3.435018930137666,1.4586150226995167,4-9,South
AR,Poinsett County,South,3,21.284000000000002,42.458,26.682,4.3,3.1354942159291497,3.057955616734123,3.74851535200981,3.283989180756614,1.4586150226995167,2-3,South
AR,Polk County,South,7,15.737,36.938,35.056999999999995,4.9,3.1354942159291497,2.756014627618727,3.60924083145372,3.5569753082335698,1.589235205116581,4-9,South
AR,Pope County,South,5,16.537,33.775999999999996,28.353,4.6,2.8903717578961645,2.8056002946680594,3.5197504911059645,3.3447328446810287,1.5260563034950492,4-9,South
AR,Prairie County,South,8,17.625,43.388000000000005,25.963,3.8,2.8903717578961645,2.8693183486983322,3.7701829051779714,3.2566724475627673,1.33500106673234,4-9,South
AR,Pulaski County,South,2,9.913,27.104,30.05,3.5,2.8332133440562166,2.2938470270507603,3.299681318469644,3.4028626609812167,1.252762968495368,2-3,South
AR,Randolph County,South,7,16.715999999999998,38.343,31.264,4.6,2.9444389791664403,2.816366344585669,3.646571981817687,3.442467275860372,1.5260563034950492,4-9,South
AR,St. Francis County,South,6,22.031999999999996,38.733000000000004,28.839000000000002,5.2,3.4657359027997265,3.0924959419862987,3.6566919498606913,3.361728637751789,1.6486586255873816,4-9,South
AR,Saline County,South,2,10.735,33.446999999999996,31.287,3.1,2.19722457733622,2.3735094313307443,3.509962096453544,3.4432026758071856,1.1314021114911006,2-3,South
AR,Scott County,South,6,23.586,38.466,27.366,3.7,2.9957322735539913,3.160653315667778,3.6497747342331754,3.3093013669576186,1.308332819650179,4-9,South
AR,Searcy County,South,9,15.432,42.071000000000005,28.053,4.5,3.1354942159291497,2.736443275603428,3.7393586672272274,3.3340955781214197,1.5040773967762742,4-9,South
AR,Sebastian County,South,2,17.522000000000002,31.905,31.783,3.7,2.8332133440562166,2.863457234244172,3.4627627373203103,3.458931555646343,1.308332819650179,2-3,South
AR,Sevier County,South,6,30.391,34.555,25.671999999999997,4.9,3.0445224377234235,3.414146511948365,3.5425522575433575,3.2454009038075555,1.589235205116581,4-9,South
AR,Sharp County,South,7,16.77,43.157,29.984,5.4,3.0445224377234235,2.8195915758351173,3.7648446291696365,3.4006639060560118,1.6863989535702288,4-9,South
AR,Stone County,South,9,23.469,35.05,27.034000000000002,5.1,3.0910424533583165,3.155680401371053,3.5567756134805992,3.297095333061636,1.62924053973028,4-9,South
AR,Union County,South,7,16.250999999999998,35.96,28.56,5.4,2.9444389791664403,2.7881544453438716,3.5824072096034194,3.3520071374713836,1.6863989535702288,4-9,South
AR,Van Buren County,South,8,15.672,45.188,25.521,6.8,2.8332133440562166,2.7518756806422395,3.8108315648646824,3.239501642661857,1.916922612182061,4-9,South
AR,Washington County,South,2,15.82,27.491,25.511999999999997,2.7,2.772588722239781,2.761274962339508,3.3138586783798467,3.2391489297077563,0.9932517730102834,2-3,South
AR,White County,South,4,15.968,38.17,26.52,5.2,2.772588722239781,2.770586719569108,3.6420498667571386,3.277899165317662,1.6486586255873816,4-9,South
AR,Woodruff County,South,9,24.479,45.449,19.855999999999998,5.4,3.258096538021482,3.197815607136552,3.816590818181216,2.9885062284622514,1.6863989535702288,4-9,South
AR,Yell County,South,6,22.148000000000003,40.865,22.609,4.4,2.8903717578961645,3.097747198960721,3.710273950968093,3.1183480570941793,1.4816045409242156,4-9,South
CA,Alameda County,West,1,12.700999999999999,17.998,25.413,4.3,2.3978952727983707,2.5416807305221822,2.890260640611757,3.2352608541175236,1.4586150226995167,1,West
CA,Alpine County,West,8,8.861,32.532,28.861,6.5,2.9444389791664403,2.1816596250651656,3.482224220304529,3.362491202780076,1.8718021769015913,4-9,West
CA,Amador County,West,6,11.657,26.761999999999997,40.068000000000005,6.0,2.3978952727983707,2.4559068579376953,3.286982970882797,3.690578010749518,1.791759469228055,4-9,West
